id,smiles
13946,COC(CN)OC
13948,CCC(N)C(N)=O
13950,NNC(=O)CCO
13952,NCC1CCCC1
13954,CNCC(=O)NC
13956,NCCCCCO
13958,NC(CO)C(=O)O
13960,NCC(O)C(=O)O
13962,CNCC(C)(C)O
13964,CC(C)OCCN
13966,CCC(CC)NC
13968,CNCCN(C)C
13970,CC(C)(O)CCN
13972,O=C1CNCCO1
13974,CC1CNCCO1
13976,O=C(O)C1CNC1
13979,NCCCCCN
13981,C1NCC12CSC2
13983,CNc1ccn[nH]1
13985,BrC1=CCCNC1
13987,NCc1nn[nH]n1
13989,NCc1ccn[nH]1
13991,NC(=O)C1(N)CC1
13993,OCC1CCNC1
13995,CNc1ncco1
13997,NC1CCOCC1
13999,CNC1CCOC1
14001,OCC1CCCN1
14004,ClC1NC2CCC1C2
14006,C1=CC2COCC1N2
14008,NC(C(=O)O)C(=O)O
14010,CC1(C)CNCCN1
14012,C=CCNCC(F)F
14015,CC(C)NCCCO
14017,CC1CCNCCN1
14019,NCc1cncnc1
14021,CNc1ccccn1
14023,COC1CCCNC1
14025,CC1NCCCC1O
14027,CCC1(CN)COC1
14029,CNc1ccncc1
14031,NCC1CC(F)(F)C1
14033,NCc1ccncn1
14035,Cn1cccc1CN
14037,CNc1cccnc1
14039,COC(=O)C1(N)CC1
14041,CCNC1CN(C)C1
14043,CC1NCCNC1=O
14046,COCC1CCNC1
14048,Cc1nc(CN)cs1
14050,CC1COCCC1N
14052,CC1CNCC(=O)N1
14054,NCCCCC(=O)O
14056,C=CCC(N)C(=O)O
14058,NCCCOCCO
14060,CC(C)(N)CC(=O)O
14062,CCC(C)(N)C(=O)O
14064,CC(C)(C)C(=O)CN
14066,NC(CCO)C(=O)O
14068,CNc1nc(C)ns1
14070,O=S1(=O)CCNCC1
14072,NCCn1cncn1
14074,CNc1nnc(C)s1
14076,NCc1ncccn1
14078,CN1CCNCC1=O
14080,CNc1ccnnc1
14082,CNC1CCOCC1
14084,O=C1CNCCCN1
14086,CNc1cnccn1
14088,COCC1CCCN1
14090,Cn1ccc(CN)n1
14092,NC1CCNC(=O)C1
14094,OCC1CCNCC1
14096,Cc1ccc(CN)s1
14098,NCCc1ccco1
14100,NCC1CCOCC1
14102,NCC1CCCCO1
14104,CC1(N)CCCCC1
14106,OC1CCCCNC1
14108,CC1(F)CCNCC1
14110,FC1CCCNCC1
14112,NCc1cnc(Br)s1
14114,CC(N)c1cn[nH]c1
14116,CC(N)c1cc[nH]n1
14118,NCc1nc(Br)cs1
14120,C1CC2(CCN1)CC2
14122,NNC(=O)C1CCC1
14124,CN(C)S(=O)(=O)CCN
14126,CCNc1ccnnc1
14128,CNCc1cnn(C)c1
14130,CCn1cc(CN)cn1
14132,CC(C)CNCC(=O)O
14134,CC(C)C(N)CC(=O)O
14136,CC(C)(CO)CCCN
14138,NC1(C(=O)O)CCOC1
14140,CCOC(CN)OCC
14142,O=C(O)C1COCCN1
14144,NC(=O)c1n[nH]cc1N
14146,NC(=O)c1ncsc1N
14148,NCC1CNC(=O)CO1
14150,NNC(=O)c1nccs1
14152,FC(F)(F)C1CCCN1
14154,Cn1cc(Br)c(CN)n1
14156,NCc1cnc(Cl)cn1
14158,NCc1nccnc1Cl
14160,NC(=O)c1nc[nH]c1N
14162,CNCc1cnc(Cl)s1
14164,NC(=O)c1cccn1N
14166,CC1=CC(N)N=NC1Cl
14168,CNc1cc(C)n(C)n1
14170,N=C(N)c1cccs1
14172,NNCc1cccs1
14174,Cc1ccc(C(=N)N)s1
14176,NNC(=O)c1cccs1
14178,NNCc1ccc(Br)s1
14180,N=C(N)c1ccc(Cl)s1
14182,Cc1ccc(CNN)s1
14184,NNCc1sccc1Br
14186,N=C(N)c1ccc(Br)s1
14188,N=C(N)c1cc(Cl)cs1
14190,c1csc(C2CCN2)c1
14192,NCC(N)c1cccs1
14194,O=C1NCc2sccc21
14196,NNCc1ccc(Cl)s1
14198,Cc1ccsc1C(=N)N
14200,Cc1ccsc1CNN
14202,O=C1NCc2ccsc21
14205,CC(N)(CN)c1cccs1
14207,NC(=O)C(N)c1cccs1
14209,NNC(=O)c1cc(Cl)cs1
14211,NNC(=O)c1ccc(F)s1
14213,NC(=O)c1sc(Br)cc1N
14216,NNC(=O)c1ccc(Cl)s1
14218,NC(=S)NCc1cccs1
14220,O=C1NCCc2ccsc21
14222,OC1CNCc2sccc21
14224,Clc1csc(C2CCN2)c1
14226,Cc1ccc(C(=N)NO)s1
14228,c1csc(C2NCCS2)c1
14230,O=C1NCc2sc(Br)cc21
14232,Cc1ccc(C(=O)NN)s1
14235,CSc1ccc(C(=N)N)s1
14237,NNC(=O)c1sccc1I
14239,Cc1csc(C(=O)NN)c1
14241,NNC(=O)c1cc(Br)cs1
14243,NNC(=O)c1sccc1Cl
14246,c1csc(C2CCCN2)c1
14249,c1csc(C2=NCCN2)c1
14251,O=C1NCc2cc(Br)sc21
14254,NNC(=O)c1ccc(Br)s1
14256,CCc1ccc(C(=O)NN)s1
14258,CC(N)(C(N)=O)c1cccs1
14260,NNCc1cc2c(s1)CCC2
14262,Cc1csc(C(=O)NN)c1Cl
14264,O=C1NC(c2cccs2)CO1
14266,O=C1NCCc2cc(Br)sc21
14268,Brc1ccc(C2CCCN2)s1
14270,Brc1ccsc1C1CCCN1
14272,Brc1csc(C2CCCN2)c1
14274,Cc1ccsc1C1CCCN1
14276,Cc1csc(C2CCCN2)c1
14278,NC(=S)NC(=O)c1cccs1
14281,NNC(=O)c1cc(Br)c(Br)s1
14283,O=C1NCCNc2ccsc21
14286,Clc1ccsc1C1CCCN1
14288,c1csc(C2CNCCN2)c1
14290,Clc1ccc(C2CCCN2)s1
14292,Cc1ccsc1C(N)C(N)=O
14296,c1csc(C2CCCCN2)c1
14299,CN(Cc1cccs1)C(N)=O
14301,O=C1NCCCc2ccsc21
14304,O=C1NS(=O)(=O)c2ccsc21
14306,CC1(C)CNC1c1cccs1
14308,c1csc(C2COCCN2)c1
14310,O=C1CCC(c2cccs2)N1
14312,NNC(=S)NCc1cccs1
14315,c1csc(C2CSCCN2)c1
14317,CN(C)C(CN)c1cccs1
14320,Cc1ccc(C(=O)NCCN)s1
14322,NNCc1cc2c(s1)CCCC2
14324,NNC(=O)c1cc2sccc2s1
14326,NC(=O)c1ccc(S(N)(=O)=O)s1
14328,NC(=O)c1sccc1S(N)(=O)=O
14330,O=C1NCCNC1c1cccs1
14333,O=C1CNC(=O)c2sccc2N1
14336,NNC(=O)c1cc2c(s1)CCC2
14338,O=C1NC(=O)C(c2cccs2)N1
14341,CNC(=O)NCc1ccc(Br)s1
14344,CCc1sc(C(=O)NN)cc1Br
14346,CCc1sc(C(=O)NN)cc1C
14348,CCNC(=O)c1cc(N)c(C)s1
14351,c1csc(CN2CCNCC2)c1
14353,CC1CCC(c2cccs2)NC1
14355,CC1(C)C(=O)NC1c1cccs1
14357,Cc1ccsc1C(CN)N(C)C
14360,O=C1NC(c2ccc(Br)s2)CO1
14362,O=C1NCc2cc(C3CC3)sc21
14364,CCOc1ccsc1C(=O)NN
14366,Cc1ccsc1CNC(=O)CN
14368,NC(=S)NNC(=O)c1cccs1
14372,O=C1NC(c2cc(Br)cs2)CO1
14374,CN1CCNC(c2cccs2)C1
14376,Brc1ccc(C2CNCCN2)s1
14379,CCN(CC)C(CN)c1cccs1
14382,Cc1ccsc1CN(C)C(=O)CN
14384,NC1=NC(c2cccs2)NC(S)=N1
14386,O=C(NCc1cccs1)NC1CC1
14388,C=CCNC(=S)NCc1cccs1
14390,NC1CC(=O)N(Cc2cccs2)C1
14392,NNC(=O)c1ccc(C(=O)NN)s1
14394,N#CCCNNC(=O)c1cccs1
14396,O=C1CNC(=S)N1Cc1cccs1
14398,c1ncc2c3c(sc2n1)CNCC3
14400,O=C1NC(c2cccs2)C12CCC2
14403,Cc1ccsc1C1CCCCCN1
14407,Brc1ccc(CN2CCNCC2)s1
14410,O=C(O)C1CSC(c2cccs2)N1
14412,NC1CCN(Cc2cccs2)CC1
14415,O=C(CCl)NNC(=O)c1cccs1
14417,CCNCC(=O)NCc1cccs1
14419,CCCc1cc(C(=O)NN)sc1C
14421,NNC(=O)c1cc2c(s1)CCCC2
14423,CC1(c2cccs2)NC(=O)NC1=O
14425,NNC(=O)c1cc2ccccc2s1
14427,CNC(=O)NC(C)c1ccc(Br)s1
14429,NNC(=O)c1cc2c(s1)CCNC2
14432,CC1(C)CCc2ccsc2C(=O)N1
14435,NNC(=O)c1cc2ncccc2s1
14438,CNC(=S)NNC(=O)c1cccs1
14442,C#CCCNC(=O)NCc1cccs1
14444,N#CCC(=O)NNC(=O)c1cccs1
14446,Cc1c(C(=O)NN)csc1C(=O)NN
14448,CC1(c2ccc(Cl)s2)NC(=O)NC1=O
14451,CC1(c2ccc(Br)s2)NC(=O)NC1=O
14454,CC1CCc2sc(C(=O)NN)cc2C1
14456,NNC(=O)c1cc2c(s1)CCCCC2
14458,O=C(NCc1ccc(Br)s1)NC1CC1
14460,NNC(=O)c1sc2ccccc2c1Cl
14462,CCNC(=S)NNC(=O)c1cccs1
14464,CC(C)NC(=S)NC(=O)c1cccs1
14466,CCC(N)C(=O)NC(C)c1cccs1
14468,O=C1NC(=O)N(Cc2cccs2)C1=O
14470,O=C(O)C1CSC(c2ccc(Cl)s2)N1
14472,CCC(N)C(=O)N(C)Cc1cccs1
14474,COC(=O)c1csc(C2CCCN2)c1
14476,O=C(CCl)NC(=O)NCc1cccs1
14478,CN1CCc2c(sc(N)c2C(N)=O)C1
14481,NC(=O)NC(CC(=O)O)c1cccs1
14483,CC(=O)NCc1ccc(S(N)(=O)=O)s1
14485,CC(c1cc2ccccc2s1)N(O)C(N)=O
14487,COC(=O)C(=O)O
14489,CC1(C(=O)O)CO1
14491,COC(F)C(=O)O
14493,O=C(O)C1CCO1
14495,COC(C)C(=O)O
14497,CCOCC(=O)O
14499,COC(Br)C(=O)O
14501,C=C(OC)C(=O)O
14503,Nc1ccc(Cl)c(C(=O)NCc2cccs2)c1
14505,CC(=O)OCC(=O)O
14507,CCC(OC)C(=O)O
14509,COC(CN)C(=O)O
14511,CC1(C(=O)O)CCO1
14513,O=C(O)COC1CC1
14515,CCOC(C)C(=O)O
14517,O=C(O)C1=CCCO1
14519,COC1(C(=O)O)CC1
14521,O=C(O)COCCF
14523,O=C(O)COC(F)F
14525,O=C(O)C1CCCO1
14527,CCCOCC(=O)O
14529,C#CC(OC)C(=O)O
14531,O=C(O)C1OCCO1
14533,C#CCOCC(=O)O
14535,O=C(O)COCCCl
14537,C=CC(OC)C(=O)O
14539,COC(C)(C)C(=O)O
14541,COC(CBr)C(=O)O
14543,NCCOCC(=O)O
14545,C=CCOCC(=O)O
14547,COC(OC)C(=O)O
14549,CCOC(=O)C(=O)O
14551,O=C1CC(C(=O)O)O1
14554,CC(C)OCC(=O)O
14558,COC(CO)C(=O)O
14564,CC(C)COCC(=O)O
14566,CCCC(OC)C(=O)O
14568,C#CCOC(C)C(=O)O
14570,C#CC(OCC)C(=O)O
14572,COC(C)(CO)C(=O)O
14574,O=C1NCC(C(=O)O)O1
14576,O=C(O)C1OCCCO1
14578,O=C1OCC(C(=O)O)O1
14580,C=CCC(OC)C(=O)O
14582,COC(C(=O)O)C(C)N
14584,COC(C(=O)O)C(C)Br
14586,CCOC(CBr)C(=O)O
14588,NCCCOCC(=O)O
14590,CC(OC(F)F)C(=O)O
14592,O=C(O)C1CNCCO1
14594,C#CCOC(F)C(=O)O
14596,CC(C)OC(=O)C(=O)O
14598,CCC(C)OCC(=O)O
14600,CSCCOCC(=O)O
14602,C=CC(C)OCC(=O)O
14604,CCC(C)(OC)C(=O)O
14606,COCC(OC)C(=O)O
14608,CC(OCCN)C(=O)O
14610,CCOC(CC)C(=O)O
14612,C#CCCOCC(=O)O
14614,COC(C(=O)O)C(C)C
14616,C=C(C)COCC(=O)O
14618,O=C(O)COCC(F)F
14620,C=CCOC(C)C(=O)O
14622,CC1CCC(C(=O)O)O1
14624,O=C(O)COC1CNC1
14626,O=C(O)COC1CCC1
14628,O=C(O)C12CC(CO1)C2
14630,CC1(C(=O)O)C=CCO1
14632,O=C(O)COCC(=O)O
14634,CCC1(C(=O)O)CCO1
14636,CC1(C(=O)O)OCCO1
14638,O=C(O)C1OC(O)CS1
14641,O=C(O)C1CCCCO1
14643,CCCOC(C)C(=O)O
14645,CC(OCCO)C(=O)O
14647,O=C(O)C1OC1C(=O)O
14649,COC1(C(=O)O)COC1
14651,O=C(O)COCCCBr
14653,CNCCOCC(=O)O
14655,CC(C)OC(C)C(=O)O
14657,CC(=O)OC(C)C(=O)O
14659,CC1(C(=O)O)CC(=O)O1
14661,O=C(O)COC1COC1
14663,O=C(O)C1CC=CCO1
14665,O=C1CCC(C(=O)O)O1
14667,O=C(O)C1COCCO1
14669,COC1(C(=O)O)CNC1
14671,O=C(O)C1OCCC1F
14673,CC1COC(C(=O)O)C1
14675,CC1(OCC(=O)O)CC1
14677,CC1(C)COC1C(=O)O
14679,O=C(O)COC(=O)CO
14681,CCOC1(C(=O)O)CC1
14683,CC1(C(=O)O)CCCO1
14685,O=C(O)COCC1CC1
14687,COC1(C(=O)O)CCC1
14689,COC(C(=O)O)C1CC1
14691,CC1(C)CC(C(=O)O)O1
14693,COC(CCN)C(=O)O
14695,NC(=O)COCC(=O)O
14697,O=C(O)COCCO
14700,CC(C)(C)OCC(=O)O
14703,C=CCCOCC(=O)O
14708,CC(N)COCC(=O)O
14719,COC(CSC)C(=O)O
14722,CCCCOCC(=O)O
14724,CCOC(C)(C)C(=O)O
14728,C=CCCOC(C)C(=O)O
14730,CCC(CO)(OC)C(=O)O
14732,COC(CC(F)F)C(=O)O
14734,CC(C)COC(C)C(=O)O
14736,CP(C)(=O)COCC(=O)O
14738,COCCCOCC(=O)O
14740,C=C(C)CC(OC)C(=O)O
14742,COCCOC(C)C(=O)O
14744,CCC(C)C(OC)C(=O)O
14746,O=C(O)C1=CCCCO1
14748,CCOC(C(=O)O)C(C)C
14750,CCCCOC(C)C(=O)O
14752,C=CCOC(F)(F)C(=O)O
14754,CCC(CC)(OC)C(=O)O
14756,COC(CCCN)C(=O)O
14758,COC(CC(C)C)C(=O)O
14760,CCC(CC)OCC(=O)O
14762,CCC(C)(C)OCC(=O)O
14764,CCCOC(C)(C)C(=O)O
14766,CCCC(OCC)C(=O)O
14768,CC(C)(OCCCl)C(=O)O
14770,O=C(O)C(F)OCC(F)F
14772,COCCC(OC)C(=O)O
14774,CC(=O)OC(C)(C)C(=O)O
14776,COC(=O)COCC(=O)O
14778,CC(C)(C)COCC(=O)O
14780,O=C(O)COCC(F)(F)F
14782,COCC(C)(OC)C(=O)O
14784,CN(C)CCOCC(=O)O
14786,CC(C)CCOCC(=O)O
14788,COC(=O)C(OC)C(=O)O
14790,C#CCCCOCC(=O)O
14792,COC(CCSC)C(=O)O
14794,COC(C)C(OC)C(=O)O
14796,CC(C)(CN)OCC(=O)O
14798,CC(OC(F)(F)F)C(=O)O
14800,C#CCCOC(C)C(=O)O
14802,COC(CN=[N+]=[N-])C(=O)O
14804,COC(C(=O)O)C(C)(C)C
14806,CCOC(OCC)C(=O)O
14810,CNC(=O)COCC(=O)O
14812,CC(C)OC(C)(C)C(=O)O
14814,O=C(O)C(F)OC(F)(F)F
14816,CCOCCOCC(=O)O
14819,CCCCOC(=O)C(=O)O
14821,CCCCCOCC(=O)O
14823,O=C1CCOC(C(=O)O)C1
14825,O=C(O)COC1CCCC1
14827,CC(=O)OC1(C(=O)O)CC1
14829,COC1(C(=O)O)CC(C)C1
14831,CC1(C(=O)O)CCCCO1
14833,O=C(O)C12CCC(CC1)O2
14835,COC1(C(=O)O)CCCC1
14837,COC(C(=O)O)C1CNC1
14839,CC1(C)CCOC1C(=O)O
14841,CC1OC2(C(=O)O)CC1C2
14843,CC1(C(=O)O)CNCCO1
14845,O=C1OC2(C(=O)O)CC1C2
14847,CC1CC(C)C(C(=O)O)O1
14849,O=C(O)C12CCC(CO1)C2
14851,O=C(O)C1CC2(CC2)CO1
14853,O=C(O)C1CNCCCO1
14855,COC(C(=O)O)C1(C)CC1
14857,O=C(O)COC1CC1(F)F
14859,O=C(O)COC1CC=CC1
14861,CC1CCCC(C(=O)O)O1
14863,CCOC1(C(=O)O)CCC1
14865,CCOC(C(=O)O)C1CC1
14867,O=C(O)C1CCNCCO1
14869,CCC1(C(=O)O)CCCO1
14871,O=C(O)COCC1CNC1
14873,O=C(O)COCC1CCC1
14875,COC(C(=O)O)C1CCC1
14877,COC(CC1CC1)C(=O)O
14879,CCC1(C(=O)O)C=CCO1
14881,COC1(C(=O)O)CCOC1
14883,CCOC1(C(=O)O)COC1
14885,O=C(O)COC1CCOC1
14887,CC1(OCC(=O)O)COC1
14889,CC1(C(=O)O)COCCO1
14891,O=C(O)C12CC(F)(CO1)C2
14893,CN1CCOC(C(=O)O)C1
14895,O=C(O)C12COC(CO1)C2
14897,O=C1NCCC(C(=O)O)O1
14899,CC1COCC(C(=O)O)O1
14901,CC1(C)COC(C(=O)O)C1
14903,O=C(O)COC1CCNC1
14905,O=C(O)COCC1(F)CC1
14907,O=C(O)C1(CO)CCCO1
14909,COC1(C(=O)O)CCNC1
14911,O=C(O)C1CC(O)CCO1
14913,CC1(OCC(=O)O)CCC1
14915,O=C(O)C1CC(F)(F)CO1
14917,COC1(C(=O)O)CCSC1
14919,CCOC1(C(=O)O)CNC1
14921,CC1(C)C(=O)OC1C(=O)O
14923,N#CC1(C(=O)O)CCCO1
14925,CC(OC(C)(C)C)C(=O)O
14927,NC1CCOC(C(=O)O)C1
14929,COC(C)(C(=O)O)C(C)C
14931,O=C(O)C1(C(=O)O)CCO1
14933,O=C(O)C12CC(Br)(CO1)C2
14935,CC1(C)CCC(C(=O)O)O1
14937,O=C(O)C12CC(CCO1)C2
14939,CC(OCC1CC1)C(=O)O
14941,O=C(O)C1OC2CCC1C2
14943,COC1(C(=O)O)CC(N)C1
14945,O=C(O)C12CNC(CO1)C2
14947,CN1CC(C(=O)O)OC1=O
14949,O=C(O)C1CC2CC2CO1
14951,O=C1CCCC(C(=O)O)O1
14953,NC12COC(C(=O)O)(C1)C2
14955,CC1(C(=O)O)CC=CCO1
14957,CC12COC(C(=O)O)(C1)C2
14959,CC(OC1COC1)C(=O)O
14961,O=C(O)C12CC(Cl)(CO1)C2
14963,NCC1(C(=O)O)CCCO1
14965,CC1(OCC(=O)O)CNC1
14967,COC(C)(C(=O)O)C1CC1
14972,O=C(O)COCCCF
14975,COC(CC(=O)O)C(=O)O
14977,O=C(O)C1=COCCO1
14979,CC1=C(C(=O)O)OCCO1
14981,C#CCOC(CC)C(=O)O
14983,CC(C)(OCCO)C(=O)O
14986,CC1(C)OCC(C(=O)O)O1
14988,CC1(C(=O)O)CCC(=O)O1
14991,O=C(O)C1=CSCCO1
14995,COC(=CC(=O)O)C(=O)O
14998,[N-]=[N+]=NCCOCC(=O)O
15003,CCC(OCCO)C(=O)O
15009,C=CCOC(C)(C)C(=O)O
15014,CC(C)(C)OC(=O)C(=O)O
15017,CC1COC(C(=O)O)CN1
15019,CC1CNCC(C(=O)O)O1
15027,CC(OCC(=O)O)C1CC1
15032,CN(C)c1ccc(C(=O)NCc2cc(Br)cs2)cc1N
15035,O=C(O)COC(F)(F)F
15038,CC(C)(N)COCC(=O)O
15042,O=C(O)C1OCC12CNC2
15049,CSCCOC(C)C(=O)O
15053,CCOCCOC(C)C(=O)O
15055,COC(C)(C(=O)O)C(F)(F)F
15057,CC(C)CCCOCC(=O)O
15059,CCC(CC)C(OC)C(=O)O
15061,O=C(O)COCCOCCO
15063,CCOC(CN=[N+]=[N-])C(=O)O
15065,CCC(N)COC(C)C(=O)O
15067,CC1(C)COC(C(=O)O)CO1
15069,CC(OC1CCOC1)C(=O)O
15071,CC(CN(C)C)OCC(=O)O
15073,CCOC(=O)C(OC)C(=O)O
15075,O=C(O)C1CS(=O)(=O)CCO1
15077,CCC(C)(C)C(OC)C(=O)O
15079,CC(OCC(F)(F)F)C(=O)O
15081,CC(=O)NCCOCC(=O)O
15083,CCCCCCOCC(=O)O
15085,[N-]=[N+]=NCCCOCC(=O)O
15087,COC1(C(=O)O)CCCOC1
15089,COC1(C(=O)O)CS(=O)(=O)C1
15091,COC(CC(C)(C)C)C(=O)O
15093,CC(C)CCOC(C)C(=O)O
15095,CC(C)(OCC1CC1)C(=O)O
15098,O=C(O)C(F)(F)OC(F)(F)F
15120,CC1(C)C(=O)OC1(C)C(=O)O
15122,CN1CCC(OCC(=O)O)C1
15125,COC(C(=O)O)C(=O)C(F)F
15128,O=C(O)C1(C(F)(F)F)CCO1
15130,CN(C)CCCOCC(=O)O
15132,O=C(O)C1CCC(F)(F)CO1
15134,CCN1CCOC(C(=O)O)C1
15136,C#CCOC(C(=O)O)C(C)C
15138,C=CC1(OCC(=O)O)COC1
15141,CC12CCOC(C(=O)O)(C1)C2
15143,NCC12COC(C(=O)O)(C1)C2
15145,O=C(O)C12CCC(COC1)O2
15147,CC1(C)C2COC1(C(=O)O)C2
15149,CC12CCC(C(=O)O)(C1)OC2
15151,O=C(O)C1CC2(CCC2)CO1
15154,CC1(C)OC2(C(=O)O)CC1C2
15156,O=C(O)C12CCC(CC1)CO2
15158,O=C(O)C1CC2(CCO1)CC2
15160,CC1CC2CC(C(=O)O)(C2)O1
15162,CCC12COC(C(=O)O)(C1)C2
15164,CC1(C(=O)O)OC(=O)C12CC2
15166,O=C(O)C1(C2CC2)CCCO1
15168,CC1(C(=O)O)CC2CC2CO1
15170,CC1OC2(C(=O)O)CCC1C2
15172,O=C(O)C1CCC2(CCC2)O1
15174,O=C(O)C12CCC(F)(CO1)C2
15176,O=C(O)C1OC2CCC1CC2
15178,O=C(O)C12CC(CF)(CO1)C2
15180,O=C(O)C1COC2(CC2)CO1
15182,C=CC(=O)OC(C)(C)C(=O)O
15184,CC(C)OC1(C(=O)O)CNC1
15186,O=C(O)COCC1CCCN1
15189,CCOC(=O)C1OC1C(=O)O
15191,O=C(O)C1CCC2(CC2)CO1
15193,COC(C(=O)O)c1cccs1
15195,O=C(O)COCCOCCBr
15197,CC(OC(C)C(=O)O)C(=O)O
15199,O=C(O)C1OC2CNCC1C2
15201,C=CCOCCOCC(=O)O
15203,O=C(O)C1CC2CNCC2O1
15205,CCNC(=O)COCC(=O)O
15207,O=C(O)C12CNC(CCO1)C2
15209,CC12COC(C(=O)O)(CN1)C2
15211,O=C(O)C1OCCC1(F)F
15213,NC1COC2(C(=O)O)CC1C2
15215,O=C(O)C1CCC2(CNC2)O1
15217,NCC12CC(C1)C(C(=O)O)O2
15220,CC12CC(N)(C1)C(C(=O)O)O2
15222,O=C(O)C1CC2(CNC2)CO1
15224,O=C(O)COCc1ccco1
15226,COC1(C(=O)O)CCCNC1
15228,CC1(C)COC(C(=O)O)CN1
15230,CN(C)C(=O)COCC(=O)O
15232,O=C(O)COCc1nccs1
15234,CC1(C(=O)O)CC(N)CCO1
15236,O=C(O)C12CC(CO)(CO1)C2
15238,O=C(O)COC1CCCOC1
15240,O=C(O)C1CCC(C(=O)O)O1
15242,COC1(C(=O)O)CCCCC1
15244,CC1(C)CCCOC1C(=O)O
15246,CCOC(C(=O)O)C1CCC1
15248,COC1(C(=O)O)CCSCC1
15251,CC(C)OC1(C(=O)O)CCC1
15253,CC1(C)CCCC(C(=O)O)O1
15255,COC1(C(=O)O)CC(CF)C1
15257,CC1(C)CCC(C)(C(=O)O)O1
15259,O=C(O)COC1CCCCC1
15261,CC1(OCC(=O)O)CCCC1
15263,CC(OCCN(C)C)C(=O)O
15265,O=C(O)C(F)OCC(F)(F)F
15268,O=C(O)COCc1nc[nH]n1
15270,CC1COC(C)(C(=O)O)CO1
15272,O=C(O)COC1CC(F)(F)C1
15274,COC(C(=O)O)C1CCOC1
15276,CC1(C)OCCOC1C(=O)O
15279,C#CC1(OCC(=O)O)COC1
15281,CCOC1(C(=O)O)CCOC1
15283,COC(C(=O)O)C1CCCO1
15285,CC1(C)COCC(C(=O)O)O1
15288,CCC1(C)CCC(C(=O)O)O1
15290,COC(CC1CCC1)C(=O)O
15292,CC(C)C1(C(=O)O)CCCO1
15294,C#CCC1(C(=O)O)CCCO1
15296,O=C(O)C1OC12CCCCC2
15298,O=C(O)COCC1CCOC1
15300,C=CCC1(C(=O)O)C=CCO1
15302,COC(C(=O)O)C1CCCC1
15304,O=C(O)COCC1CCCO1
15306,CC(=O)OC(C(=O)O)C(C)C
15308,O=C(O)COCC1CCCC1
15310,COC1(C(=O)O)CCC(C)C1
15312,COC1(C(=O)O)CC(C)(C)C1
15314,CC(C)C1COC(C(=O)O)C1
15316,COC(C)COC(C)C(=O)O
15318,CCCOC1(C(=O)O)CCC1
15320,C=CCC1(C(=O)O)CCCO1
15323,O=C(O)C1(CO)CCCCO1
15325,CN1CCOC(C(=O)O)C1=O
15327,CC1(C)CNCC(C(=O)O)O1
15329,CC(OC1CCCC1)C(=O)O
15331,CC1(C)CCC(C(=O)O)OC1
15333,CCN1CC(C(=O)O)OC1=O
15335,O=C(O)COC1CCCNC1
15337,O=C(O)COC1CCNCC1
15339,COC(C)(C(=O)O)C1(C)CC1
15341,CC1(C)CCOC(C(=O)O)C1
15343,COCC1(C(=O)O)CCCO1
15345,CCC1(C(=O)O)CCCCO1
15347,O=C(O)C12CCCC(CO1)C2
15349,CC1CN(C)CC(C(=O)O)O1
15406,COC(CCC(F)(F)F)C(=O)O
15408,CC(C)(OCC(F)(F)F)C(=O)O
15410,COC(CCS(C)(=O)=O)C(=O)O
15412,O=C(O)C(F)(F)OCC(F)(F)F
15414,CCC(CC)(OC(C)=O)C(=O)O
15416,CC(C)(OCC(=O)O)C(F)(F)F
15418,COC(C(=O)O)C(OC)C(C)C
15420,CC(C)COC(C(=O)O)C(C)C
15424,CN1CC(C(=O)O)OCCC1=O
15426,COC(C(=O)O)C1CCOCC1
15428,CC1(OCC(=O)O)CCOCC1
15430,CC(C)NC(=O)COCC(=O)O
15433,COC(C(=O)O)C1CCCOC1
15435,CC(OC1CCOCC1)C(=O)O
15437,O=C(O)C1OC1c1ccccc1
15439,CC1(C)COC(C)(C(=O)O)CO1
15441,COC1(C(=O)O)CCS(=O)(=O)C1
15443,O=C(O)COC(F)(F)C(F)(F)F
15445,CCOC(C(=O)O)C1CCOC1
15447,CC(OCC1CCCO1)C(=O)O
15449,COC(CC(C)(C)OC)C(=O)O
15451,CCOC1(C(=O)O)CCSCC1
15453,Cn1ncnc1COCC(=O)O
15455,Cc1noc(COCC(=O)O)n1
15457,CCCCCCOC(C)C(=O)O
15460,CC(=O)OC(C(=O)O)C(F)(F)F
15463,O=C(O)COCC1CCCCO1
15465,O=C(O)COCc1ccccn1
15468,COC(C(=O)O)c1ccccc1
15483,CC12CCC(C(=O)O)(CC1)O2
15488,COC(C(=O)O)c1sccc1C
15506,COC1(C(=O)O)CCNCC1
15509,COC1(C(=O)O)CCOC1(C)C
15511,Cc1ncsc1COCC(=O)O
15513,CCOC(C(=O)O)c1cccs1
15515,COC(C(=O)O)C1(OC)CCC1
15517,O=C(O)C1OCCn2ccnc21
15520,O=C(O)C1CCC2CCCC2O1
15522,COC1(C(=O)O)CC2CCC1C2
15525,O=C(O)C1CCCC2(CCC2)O1
15527,O=C(O)C1(CC2CC2)CCCO1
15529,O=C(O)C1COC2COCC2O1
15531,O=C(O)C12OCCCC1C2(F)F
15534,O=C(O)C1COC2(CCC2)CO1
15536,O=C(O)C1CCCC(C2CC2)O1
15538,O=C(O)C1CCC2COCC2O1
15540,CC12CCC(C(=O)O)(CC1)OC2
15542,CN1CCC(COCC(=O)O)C1
15544,O=C(O)C1CCC2(CCOC2)O1
