hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
14503,Nc1ccc(Cl)c(C(=O)NCc2cccs2)c1,NHYJCSGSBYOMRX-UHFFFAOYSA-N,6.0,20.0,EUR,56.0,5,Enamine,In stock,EN300-102537,Nc1ccc(Cl)c(C(=O)NCc2cccs2)c1,0.95,6,6,"[7402, 7430, 7667, 7709, 8151, 8198]","[14504, 14557, 14997, 15051, 15765, 15821]",Amidation,[2916]
14614,COC(C(=O)O)C(C)C,CRNWYNSIQHMCOB-UHFFFAOYSA-N,2.0,20.0,EUR,72.0,5,Enamine,In stock,EN300-141642,COC(C(=O)O)C(C)C,0.95,2,2,"[7461, 7667]","[14615, 14997]",Amidation,[2916]
11194,Cc1cc(Cl)c(N)cc1N,MYFJHUCULJNTOF-UHFFFAOYSA-N,4.0,20.0,EUR,60.0,5,Enamine,In stock,EN300-6503796,Cc1cc(Cl)c(N)cc1N,0.95,4,4,"[5563, 5565, 58717, 58796]","[11602, 11604, 72297, 72376]",Amidation,"[2919, 2944]"
68670,Cn1c(=O)[nH]c2cc(C(=O)O)cc(Cl)c21,CSRPEHAIVTZSKV-UHFFFAOYSA-N,20.0,20.0,EUR,119.0,5,Enamine,In stock,EN300-29172213,Cn1c(=O)[nH]c2cc(C(=O)O)cc(Cl)c21,0.95,20,20,"[55659, 57556, 57566, 57620, 57798, 57918, 57919, 57994, 58035, 58058, 58085, 58157, 58162, 58251, 58308, 58717, 58796, 58863, 58866, 59186]","[69238, 71135, 71145, 71199, 71377, 71497, 71498, 71573, 71614, 71637, 71664, 71736, 71741, 71830, 71887, 72297, 72376, 72443, 72446, 72766]",Amidation,[2919]
8601,Cc1ccccc1N,RNVCVTLRINQCPJ-UHFFFAOYSA-N,11.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-33459,Cc1ccccc1N,0.98,2,2,"[55659, 67999]","[69238, 81547]","Buchwald-Hartwig_amination, Amidation","[2919, 2925]"
16731,COc1cc(Br)cc(C)c1I,FKQIJXBIOPSOJR-UHFFFAOYSA-N,50.0,50.0,EUR,75.0,5,Enamine,In stock,EN300-22838385,COc1cc(Br)cc(C)c1I,0.95,5,5,"[10465, 67999, 68767, 68768, 69035]","[17510, 81547, 82310, 82311, 82536]",Buchwald-Hartwig_amination,"[2925, 3625]"
78576,Cn1cnc2c(Br)cccc21,RQJWIWNNDYLKNI-UHFFFAOYSA-N,7.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-125592,Cn1cnc2c(Br)cccc21,0.95,7,7,"[64939, 64940, 64954, 64957, 64980, 65712, 65714]","[78578, 78580, 78604, 78608, 78628, 79305, 79307]",Sp3-sp2_Suzuki_coupling,[1128]
78607,CC1(C)OB(C2COC2)OC1(C)C,LBABXQQSDMILIX-UHFFFAOYSA-N,4.0,20.0,EUR,24.0,5,Enamine,In stock,EN300-214041,CC1(C)OB(C2COC2)OC1(C)C,0.98,4,4,"[64957, 65013, 65014, 65127]","[78608, 78654, 78655, 78762]",Sp3-sp2_Suzuki_coupling,[1128]
8010,CCOC(=O)c1cc(C(=O)O)nn1C,JLSQQJCFVRBJAS-UHFFFAOYSA-N,1.0,20.0,EUR,36.0,5,Enamine,In stock,EN300-83548,CCOC(=O)c1cc(C(=O)O)nn1C,0.95,1,1,[3433],[8372],Ester_amidation,[1192]
8243,COc1sc(CNCC(O)CO)cc1Br,FQVUUGVJCPBART-UHFFFAOYSA-N,3.0,20.0,EUR,116.0,5,Enamine,In stock,EN300-195265,COc1sc(CNCC(O)CO)cc1Br,0.95,3,3,"[3387, 3433, 3434]","[8321, 8358, 8372]",Ester_amidation,[1192]
15671,C=C(OCC)C(=O)O,QCZKLKFGDITLCF-UHFFFAOYSA-N,8.0,20.0,EUR,220.0,5,Enamine,In stock,EN300-7291894,C=C(OCC)C(=O)O,0.95,1,8,[37286],"[48483, 48486, 48637, 48638, 49511, 49586, 49727, 49737]",Amidation,[3611]
48370,O=C1CNC(=S)N1,UGWULZWUXSCWPX-UHFFFAOYSA-N,2.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-17269,O=C1CNC(=S)N1,0.95,2,2,"[37354, 37357]","[48483, 48486]",N-nucleophilic_aromatic_substitution,[3611]
10293,Nc1cc(F)c(Cl)cc1N,BSMPRJISGCTCDC-UHFFFAOYSA-N,18.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-216298,Nc1cc(F)c(Cl)cc1N,0.95,18,18,"[5369, 5384, 57918, 57919, 73581, 73582, 73846, 73847, 74177, 74179, 74350, 74351, 74542, 74543, 75755, 75756, 75858, 75865]","[11406, 11421, 71497, 71498, 86831, 86832, 87275, 87276, 87602, 87604, 87775, 87776, 87966, 87967, 88380, 88382, 89118, 89119]","Amidation, Ester_amidation","[2919, 2924, 2944]"
86614,C#CCOCC(=O)OC(C)(C)C,SUOOPKUCCQIHHH-UHFFFAOYSA-N,8.0,20.0,EUR,26.0,5,Enamine,In stock,EN300-3686097,C#CCOCC(=O)OC(C)(C)C,0.95,8,8,"[73462, 73693, 73700, 73836, 73837, 73846, 73847, 74087]","[86929, 87122, 87129, 87265, 87266, 87275, 87276, 87511]",Ester_amidation,[2924]
63062,CC1NCCNC1C,COWPTMLRSANSMQ-UHFFFAOYSA-N,6.0,20.0,EUR,21.0,5,Enamine,In stock,EN300-216098,CC1NCCNC1C,0.95,6,6,"[50324, 50589, 50672, 50752, 51369, 51600]","[63063, 63415, 63523, 63632, 64280, 64511]",Amidation,[1316]
